Id_bien;Code_Commune;Type_Local;Surface_Bati;Nombre_Piece_Princ
14726;3199;Appartement;18;1
14727;3197;Appartement;40;2
14728;3202;Appartement;30;2
14729;3202;Appartement;34;2
14730;3201;Appartement;30;1
14731;3201;Appartement;48;2
14732;3201;Appartement;121;5
14733;3201;Appartement;119;4
14734;3201;Appartement;42;2
14735;3203;Appartement;40;1
14736;3203;Appartement;61;3
14737;3203;Appartement;70;3
14738;3203;Appartement;71;4
14739;3204;Appartement;76;3
14740;3205;Appartement;25;2
14741;3205;Appartement;42;2
14742;3206;Appartement;110;6
14743;3206;Appartement;26;2
14744;3206;Appartement;24;1
14745;3207;Appartement;38;2
14746;3207;Appartement;55;3
14747;3207;Appartement;36;2
14748;3207;Appartement;33;2
14749;3207;Appartement;27;2
14750;3207;Appartement;28;1
14751;3207;Appartement;61;3
14752;3208;Appartement;55;3
14753;3208;Appartement;50;2
14754;3208;Appartement;182;6
14755;3209;Appartement;74;4
14756;3209;Appartement;44;3
14757;3209;Appartement;36;2
14758;3209;Appartement;44;3
14759;3209;Appartement;29;2
14760;3210;Appartement;78;4
14761;3210;Appartement;20;2
14762;3210;Appartement;12;1
14763;3212;Appartement;20;2
14764;3212;Appartement;44;2
14765;3211;Appartement;29;2
14766;2203;Appartement;16;1
14767;2348;Appartement;70;3
14768;2361;Appartement;45;2
14769;2361;Appartement;55;3
14770;2365;Appartement;56;3
14771;2256;Appartement;17;1
14772;2279;Appartement;41;2
14773;2264;Appartement;38;1
14774;2269;Appartement;27;1
14775;2362;Appartement;46;2
14776;2427;Appartement;101;4
14777;2420;Appartement;51;3
14778;2420;Appartement;71;3
14779;2411;Appartement;33;1
14780;2450;Appartement;62;3
14781;2450;Appartement;58;3
14782;2500;Appartement;20;1
14783;2447;Appartement;63;3
14784;2410;Appartement;59;4
14785;2410;Appartement;38;2
14786;2532;Appartement;60;2
14787;2535;Maison;90;4
14788;2535;Appartement;32;2
14789;2566;Appartement;80;3
14790;2591;Appartement;27;1
14791;2637;Appartement;38;2
14792;2637;Appartement;34;1
14793;2637;Appartement;23;1
14794;2625;Appartement;110;5
14795;2603;Appartement;50;2
14796;2658;Maison;70;4
14797;2658;Appartement;18;1
14798;2693;Appartement;30;2
14799;2711;Maison;83;4
14800;2718;Appartement;28;1
14801;2735;Appartement;28;1
14802;2752;Appartement;72;4
14803;2788;Appartement;62;3
14804;2849;Appartement;35;1
14805;2820;Appartement;68;3
14806;2818;Appartement;34;2
14807;2889;Appartement;20;1
14808;2850;Appartement;62;4
14809;2852;Appartement;35;2
14810;2852;Appartement;50;2
14811;2900;Appartement;74;3
14812;2921;Appartement;35;1
14813;2825;Maison;53;2
14814;2971;Appartement;27;2
14815;2971;Appartement;84;4
14816;2948;Appartement;90;4
14817;2948;Appartement;42;1
14818;2948;Appartement;74;3
14819;2953;Appartement;22;1
14820;2953;Appartement;31;2
14821;2953;Appartement;34;2
14822;2950;Appartement;80;3
14823;2945;Appartement;18;1
14824;2945;Appartement;65;3
14825;2945;Appartement;78;4
14826;2945;Appartement;24;1
14827;2945;Appartement;45;2
14828;2969;Appartement;52;3
14829;2952;Appartement;35;2
14830;2977;Appartement;80;3
14831;2977;Appartement;27;2
14832;2968;Appartement;40;2
14833;2954;Appartement;17;1
14834;2954;Appartement;156;5
14835;2954;Appartement;27;1
14836;2942;Appartement;59;3
14837;2943;Appartement;58;3
14838;3004;Appartement;36;2
14839;3005;Appartement;26;2
14840;3015;Appartement;44;2
14841;3016;Appartement;70;3
14842;3009;Maison;60;3
14843;3012;Appartement;55;3
14844;3014;Appartement;79;3
14845;3017;Appartement;87;4
14846;3017;Appartement;15;1
14847;2988;Appartement;42;2
14848;3018;Appartement;25;2
14849;3018;Appartement;65;3
14850;3023;Appartement;55;3
14851;3027;Appartement;94;4
14852;3062;Appartement;29;1
14853;3029;Appartement;60;3
14854;3025;Appartement;45;2
14855;3025;Appartement;62;4
14856;3026;Appartement;67;3
14857;3064;Appartement;59;3
14858;3032;Appartement;74;4
14859;3032;Appartement;74;4
14860;3028;Appartement;26;2
14861;3024;Appartement;73;4
14862;3037;Appartement;42;2
14863;3061;Appartement;59;3
14864;3061;Appartement;27;1
14865;3034;Appartement;60;3
14866;3155;Appartement;29;2
14867;3105;Appartement;66;3
14868;3143;Appartement;55;3
14869;3143;Appartement;47;2
14870;3140;Appartement;58;3
14871;3140;Appartement;38;2
14872;3069;Appartement;43;2
14873;3069;Appartement;77;4
14874;3081;Appartement;25;1
14875;3137;Appartement;22;1
14876;3067;Appartement;62;3
14877;3070;Appartement;64;3
14878;3070;Appartement;65;2
14879;3139;Appartement;75;4
14880;151;Appartement;35;2
14881;187;Appartement;40;1
14882;226;Appartement;41;2
14883;201;Appartement;36;1
14884;149;Appartement;40;2
14885;148;Appartement;78;4
14886;228;Appartement;24;1
14887;228;Appartement;104;5
14888;228;Appartement;25;1
14889;228;Appartement;51;2
14890;228;Appartement;41;2
14891;153;Appartement;25;1
14892;250;Appartement;68;3
14893;290;Appartement;61;3
14894;300;Appartement;18;1
14895;301;Appartement;38;3
14896;302;Appartement;42;2
14897;302;Appartement;26;2
14898;333;Appartement;93;3
14899;315;Appartement;63;1
14900;315;Appartement;16;1
14901;313;Appartement;29;1
14902;318;Appartement;41;2
14903;318;Appartement;40;2
14904;314;Appartement;62;4
14905;314;Appartement;92;4
14906;314;Appartement;40;2
14907;314;Appartement;43;2
14908;324;Appartement;59;2
14909;327;Appartement;97;4
14910;327;Appartement;51;3
14911;325;Maison;108;5
14912;325;Appartement;77;4
14913;325;Appartement;101;3
14914;343;Appartement;46;2
14915;343;Appartement;70;3
14916;342;Appartement;61;3
14917;319;Appartement;59;4
14918;320;Appartement;82;4
14919;319;Appartement;74;4
14920;366;Appartement;39;2
14921;387;Appartement;55;3
14922;398;Appartement;51;2
14923;410;Maison;84;4
14924;449;Appartement;65;3
14925;431;Appartement;77;4
14926;467;Appartement;70;4
14927;480;Appartement;117;4
14928;480;Appartement;100;3
14929;530;Appartement;20;1
14930;551;Appartement;87;5
14931;564;Appartement;89;4
14932;564;Appartement;55;3
14933;566;Appartement;51;2
14934;571;Appartement;51;2
14935;618;Appartement;51;2
14936;618;Appartement;63;3
14937;616;Appartement;79;3
14938;663;Appartement;36;2
14939;665;Appartement;44;2
14940;666;Appartement;63;3
14941;817;Maison;75;3
14942;829;Maison;65;2
14943;844;Appartement;13;1
14944;796;Appartement;32;1
14945;841;Appartement;25;1
14946;822;Maison;85;3
14947;798;Appartement;46;2
14948;800;Appartement;18;1
14949;800;Maison;72;4
14950;800;Appartement;43;2
14951;800;Appartement;21;1
14952;800;Appartement;21;1
14953;904;Appartement;24;1
14954;950;Appartement;67;4
14955;900;Appartement;62;3
14956;910;Appartement;51;3
14957;1010;Appartement;80;3
14958;1053;Appartement;69;4
14959;1054;Appartement;18;1
14960;1054;Appartement;111;4
14961;1054;Appartement;65;3
14962;1054;Appartement;82;3
14963;1054;Appartement;60;3
14964;1082;Appartement;36;2
14965;1082;Appartement;100;3
14966;1102;Appartement;16;1
14967;1084;Appartement;17;1
14968;1140;Appartement;22;1
14969;1234;Appartement;79;4
14970;1246;Maison;41;2
14971;1249;Appartement;70;3
14972;1208;Appartement;58;3
14973;1266;Maison;129;6
14974;1260;Appartement;28;1
14975;1335;Appartement;85;5
14976;1281;Appartement;11;1
14977;1277;Appartement;17;1
14978;1277;Appartement;17;1
14979;1325;Appartement;15;1
14980;1325;Appartement;38;2
14981;1278;Appartement;20;1
14982;1284;Appartement;48;2
14983;1356;Appartement;42;2
14984;1368;Appartement;45;2
14985;1396;Appartement;161;2
14986;1418;Appartement;52;2
14987;1435;Appartement;23;1
14988;1444;Appartement;55;2
14989;1482;Appartement;51;2
14990;1482;Appartement;40;2
14991;1488;Appartement;19;1
14992;1503;Appartement;62;3
14993;1514;Appartement;56;2
14994;1582;Appartement;56;3
14995;1582;Appartement;42;2
14996;1614;Appartement;60;2
14997;1601;Appartement;26;1
14998;1646;Appartement;53;2
14999;1693;Appartement;54;2
15000;1669;Appartement;96;4
15001;1698;Appartement;41;2
15002;1718;Appartement;32;2
15003;1741;Appartement;25;1
15004;1733;Maison;66;3
15005;1781;Maison;82;4
15006;1816;Appartement;35;1
15007;1852;Appartement;80;3
15008;1857;Appartement;81;3
15009;1865;Appartement;28;1
15010;1868;Appartement;56;3
15011;1868;Appartement;72;4
15012;1868;Appartement;35;1
15013;1897;Appartement;28;1
15014;1985;Appartement;53;3
15015;1942;Appartement;50;2
15016;1976;Appartement;118;6
15017;1997;Appartement;52;3
15018;1934;Appartement;39;2
15019;2007;Appartement;14;1
15020;1933;Appartement;18;1
15021;1938;Appartement;82;4
15022;1913;Appartement;94;3
15023;1927;Appartement;125;6
15024;1927;Appartement;47;2
15025;1908;Appartement;63;3
15026;1928;Appartement;39;2
15027;1930;Appartement;38;1
15028;2031;Appartement;77;3
15029;2101;Appartement;47;4
15030;2124;Appartement;62;2
15031;3196;Appartement;89;3
15032;3214;Appartement;27;1
15033;3195;Appartement;126;4
15034;3213;Appartement;45;2
15035;3198;Appartement;35;1
15036;3198;Appartement;15;1
15037;3197;Appartement;150;5
15038;3197;Appartement;131;5
15039;3202;Appartement;21;1
15040;3202;Appartement;19;1
15041;3201;Appartement;44;2
15042;3201;Appartement;38;2
15043;3201;Appartement;25;1
15044;3201;Appartement;32;2
15045;3201;Appartement;41;2
15046;3201;Appartement;56;3
15047;3203;Appartement;12;1
15048;3203;Appartement;32;2
15049;3203;Appartement;45;3
15050;3204;Appartement;98;4
15051;3204;Appartement;15;1
15052;3204;Appartement;77;3
15053;3206;Appartement;85;4
15054;3206;Appartement;36;3
15055;3206;Appartement;60;2
15056;3206;Appartement;43;3
15057;3206;Appartement;67;3
15058;3206;Appartement;19;1
15059;3207;Appartement;57;3
15060;3207;Appartement;54;2
15061;3207;Appartement;78;3
15062;3207;Appartement;40;2
15063;3207;Appartement;50;3
15064;3207;Appartement;59;3
15065;3207;Appartement;20;1
15066;3207;Appartement;68;4
15067;3209;Appartement;62;3
15068;3209;Appartement;65;2
15069;3209;Appartement;105;5
15070;3209;Appartement;49;3
15071;3209;Appartement;28;2
15072;3209;Appartement;60;3
15073;3209;Appartement;31;2
15074;3210;Appartement;15;1
15075;3210;Appartement;54;3
15076;3212;Appartement;23;1
15077;3212;Appartement;18;1
15078;3212;Appartement;39;1
15079;3212;Appartement;76;4
15080;3211;Appartement;60;3
15081;3211;Appartement;39;3
15082;3211;Appartement;24;1
15083;2202;Appartement;73;3
15084;2222;Appartement;50;3
15085;2239;Appartement;85;3
15086;2236;Appartement;93;3
15087;2228;Maison;105;6
15088;2232;Appartement;63;3
15089;2290;Maison;98;5
15090;2357;Appartement;33;2
15091;2372;Appartement;40;2
15092;2365;Appartement;19;1
15093;2255;Appartement;39;2
15094;2400;Appartement;50;2
15095;2269;Appartement;41;2
15096;2349;Appartement;44;2
15097;2456;Appartement;34;1
15098;2409;Maison;109;5
15099;2523;Maison;81;4
15100;2436;Appartement;62;3
15101;2453;Appartement;64;3
15102;2437;Appartement;71;3
15103;2431;Appartement;139;5
15104;2423;Appartement;63;3
15105;2443;Maison;76;4
15106;2414;Appartement;125;4
15107;2499;Appartement;81;4
15108;2424;Appartement;23;1
15109;2495;Maison;105;5
15110;2411;Appartement;71;3
15111;2445;Maison;61;3
15112;2450;Appartement;55;3
15113;2465;Appartement;20;1
15114;2447;Appartement;19;1
15115;2425;Appartement;43;2
15116;2425;Appartement;93;5
15117;2413;Appartement;23;1
15118;2407;Appartement;29;1
15119;2458;Appartement;25;1
15120;2410;Appartement;52;3
15121;2535;Appartement;71;3
15122;2550;Appartement;19;2
15123;2546;Appartement;80;3
15124;2566;Appartement;36;1
15125;2655;Maison;118;4
15126;2579;Appartement;29;1
15127;2637;Appartement;37;1
15128;2640;Appartement;28;2
15129;2640;Appartement;44;3
15130;2587;Appartement;96;3
15131;2586;Appartement;72;3
15132;2639;Appartement;103;4
15133;2585;Appartement;42;2
15134;2635;Maison;136;6
15135;2626;Appartement;22;1
15136;2636;Appartement;65;3
15137;2625;Appartement;80;4
15138;2624;Appartement;43;2
15139;2679;Appartement;68;3
15140;2728;Maison;82;4
15141;2730;Appartement;17;1
15142;2732;Maison;51;3
15143;2701;Appartement;62;3
15144;2718;Appartement;35;1
15145;2731;Appartement;40;2
15146;2731;Appartement;45;2
15147;2735;Appartement;33;1
15148;2873;Appartement;24;1
15149;2849;Appartement;31;1
15150;2887;Maison;81;4
15151;2819;Appartement;81;4
15152;2871;Appartement;68;3
15153;2878;Maison;120;6
15154;2905;Maison;44;2
15155;2885;Appartement;48;3
15156;2843;Appartement;60;3
15157;2937;Appartement;42;2
15158;2919;Appartement;44;2
15159;2921;Appartement;45;1
15160;2923;Appartement;42;2
15161;2874;Maison;66;4
15162;2848;Appartement;23;1
15163;2824;Appartement;50;3
15164;2860;Maison;121;5
15165;2971;Appartement;69;3
15166;2975;Appartement;41;2
15167;2953;Appartement;27;2
15168;2953;Appartement;44;2
15169;2945;Appartement;100;5
15170;2945;Appartement;70;2
15171;2967;Appartement;47;2
15172;2967;Appartement;55;3
15173;2952;Appartement;77;4
15174;2952;Appartement;76;2
15175;2968;Appartement;66;4
15176;2944;Appartement;50;2
15177;2954;Appartement;39;2
15178;2954;Appartement;55;3
15179;2954;Appartement;50;2
15180;2974;Appartement;72;3
15181;2941;Appartement;56;2
15182;2942;Appartement;41;2
15183;2972;Appartement;21;1
15184;2972;Appartement;55;2
15185;2972;Appartement;56;3
15186;2992;Appartement;70;3
15187;3011;Appartement;22;1
15188;3005;Appartement;28;1
15189;3016;Appartement;73;3
15190;3010;Appartement;65;3
15191;3009;Appartement;25;1
15192;3012;Appartement;18;1
15193;3017;Appartement;75;3
15194;3017;Appartement;89;4
15195;2988;Appartement;38;2
15196;2988;Appartement;44;2
15197;3018;Appartement;77;3
15198;3023;Appartement;44;2
15199;3062;Appartement;27;1
15200;3029;Appartement;40;2
15201;3029;Appartement;44;2
15202;3025;Appartement;66;1
15203;3025;Appartement;28;2
15204;3033;Appartement;49;2
15205;3064;Maison;53;3
15206;3064;Appartement;59;3
15207;3030;Appartement;35;2
15208;3030;Appartement;27;1
15209;3060;Appartement;95;5
15210;3037;Appartement;41;2
15211;3058;Maison;37;2
15212;3043;Maison;121;5
15213;3047;Maison;103;4
15214;3039;Appartement;62;3
15215;3020;Appartement;64;3
15216;3061;Appartement;94;3
15217;3061;Appartement;46;2
15218;3155;Appartement;37;2
15219;3157;Appartement;32;2
15220;3143;Appartement;90;4
15221;3140;Appartement;32;1
15222;3154;Appartement;36;2
15223;3116;Maison;101;5
15224;3085;Appartement;35;2
15225;3091;Appartement;46;2
15226;3067;Appartement;41;2
15227;3123;Appartement;42;2
15228;3120;Appartement;50;2
15229;3163;Appartement;54;3
15230;3179;Appartement;41;2
15231;17;Maison;80;4
15232;97;Appartement;54;3
15233;281;Appartement;150;5
15234;300;Appartement;42;3
15235;294;Maison;70;3
15236;369;Maison;71;4
15237;376;Appartement;56;3
15238;431;Appartement;91;5
15239;551;Appartement;26;1
15240;568;Appartement;49;2
15241;590;Maison;80;3
15242;1078;Appartement;70;3
15243;1150;Appartement;63;3
15244;1498;Appartement;63;3
15245;1627;Appartement;30;2
15246;1711;Appartement;74;2
15247;1820;Maison;56;3
15248;2038;Appartement;27;1
15249;2057;Appartement;25;2
15250;2288;Appartement;28;1
15251;2294;Appartement;97;4
15252;2402;Appartement;37;2
15253;2286;Maison;91;5
15254;2584;Appartement;34;1
15255;2893;Maison;104;5
15256;2851;Appartement;48;3
15257;3135;Appartement;95;5
15258;3093;Appartement;68;3
15259;10;Appartement;79;2
15260;39;Appartement;48;2
15261;4;Appartement;69;3
15262;1;Appartement;41;2
15263;7;Appartement;30;1
15264;74;Maison;112;5
15265;124;Appartement;61;2
15266;204;Appartement;37;2
15267;204;Appartement;23;1
15268;205;Appartement;70;3
15269;205;Appartement;23;1
15270;186;Appartement;49;3
15271;208;Appartement;44;1
15272;226;Appartement;69;3
15273;226;Appartement;35;1
15274;207;Appartement;39;2
15275;159;Appartement;31;1
15276;148;Appartement;24;1
15277;143;Appartement;57;4
15278;142;Appartement;52;2
15279;142;Appartement;36;2
15280;142;Appartement;122;3
15281;142;Appartement;122;3
15282;148;Appartement;65;3
15283;148;Appartement;28;1
15284;217;Maison;46;3
15285;184;Appartement;62;3
15286;228;Appartement;80;3
15287;188;Appartement;58;4
15288;203;Appartement;40;1
15289;203;Appartement;39;2
15290;203;Appartement;33;1
15291;256;Maison;95;4
15292;279;Appartement;127;5
15293;304;Appartement;45;2
15294;300;Maison;43;3
15295;350;Appartement;35;2
15296;347;Appartement;74;4
15297;328;Appartement;67;3
15298;315;Appartement;36;1
15299;315;Appartement;60;2
15300;315;Appartement;65;3
15301;313;Appartement;54;3
15302;318;Appartement;22;1
15303;314;Appartement;39;2
15304;314;Appartement;80;4
15305;314;Appartement;70;3
15306;314;Appartement;59;3
15307;314;Appartement;17;2
15308;314;Appartement;56;3
15309;314;Appartement;40;2
15310;314;Appartement;72;4
15311;327;Appartement;78;5
15312;327;Appartement;41;0
15313;343;Appartement;75;4
15314;342;Maison;67;3
15315;317;Appartement;29;1
15316;371;Appartement;14;1
15317;367;Appartement;30;2
15318;366;Appartement;59;3
15319;375;Appartement;6;1
15320;370;Appartement;25;2
15321;405;Appartement;55;3
15322;447;Appartement;42;1
15323;472;Appartement;107;5
15324;601;Appartement;62;4
15325;666;Appartement;33;1
15326;666;Appartement;66;4
15327;680;Appartement;64;3
15328;809;Appartement;70;4
15329;809;Appartement;22;1
15330;829;Maison;88;4
15331;797;Appartement;70;3
15332;797;Appartement;22;1
15333;794;Appartement;69;3
15334;783;Appartement;21;1
15335;785;Appartement;73;4
15336;793;Appartement;61;3
15337;862;Maison;69;2
15338;798;Appartement;47;2
15339;798;Appartement;49;2
15340;800;Maison;84;4
15341;881;Appartement;35;3
15342;949;Appartement;19;1
15343;901;Appartement;73;4
15344;901;Maison;87;4
15345;901;Appartement;37;2
15346;952;Appartement;52;3
15347;894;Maison;55;3
15348;1020;Appartement;58;2
15349;969;Appartement;63;3
15350;1070;Appartement;73;4
15351;1061;Appartement;65;3
15352;1065;Appartement;82;4
15353;1081;Appartement;14;1
15354;1055;Appartement;51;2
15355;1059;Appartement;87;4
15356;1084;Appartement;30;1
15357;1147;Appartement;82;4
15358;1234;Appartement;82;4
15359;1204;Appartement;120;6
15360;1205;Appartement;38;1
15361;1230;Maison;89;4
15362;1347;Appartement;75;3
15363;1279;Appartement;19;1
15364;1373;Appartement;38;2
15365;1377;Maison;96;4
15366;1364;Appartement;30;2
15367;1378;Appartement;33;2
15368;1396;Appartement;68;3
15369;1397;Appartement;86;3
15370;1419;Appartement;59;4
15371;1419;Appartement;80;5
15372;1469;Appartement;40;2
15373;1476;Appartement;46;1
15374;1482;Appartement;52;3
15375;1488;Appartement;84;3
15376;1510;Appartement;68;4
15377;1558;Appartement;92;3
15378;1512;Appartement;96;5
15379;1513;Appartement;80;3
15380;1590;Maison;51;3
15381;1625;Appartement;84;5
15382;1650;Appartement;29;1
15383;1626;Appartement;84;4
15384;1626;Appartement;73;3
15385;1626;Appartement;11;1
15386;1667;Appartement;44;2
15387;1628;Appartement;63;3
15388;1666;Maison;97;4
15389;1739;Appartement;48;3
15390;1716;Appartement;48;2
15391;1763;Appartement;69;3
15392;1776;Appartement;33;2
15393;1776;Appartement;57;3
15394;1805;Appartement;33;2
15395;1800;Appartement;62;3
15396;1800;Appartement;56;3
15397;1854;Appartement;51;3
15398;1856;Appartement;85;4
15399;1874;Appartement;34;3
15400;1877;Appartement;73;3
15401;1889;Appartement;80;4
15402;1889;Appartement;93;4
15403;1888;Appartement;70;4
15404;1977;Appartement;99;4
15405;1967;Appartement;81;4
15406;2023;Maison;240;6
15407;1933;Appartement;78;3
15408;1933;Appartement;102;4
15409;1933;Appartement;42;2
15410;1938;Appartement;70;3
15411;1906;Appartement;100;4
15412;1908;Appartement;75;2
15413;1908;Appartement;43;2
15414;1909;Appartement;38;2
15415;1909;Appartement;42;2
15416;1929;Appartement;96;4
15417;1930;Appartement;52;3
15418;2038;Appartement;79;4
15419;2038;Appartement;38;1
15420;2050;Appartement;68;3
15421;2082;Appartement;99;4
15422;2065;Appartement;60;3
15423;2084;Appartement;31;1
15424;2124;Appartement;90;4
15425;2141;Appartement;62;3
15426;3200;Appartement;45;2
15427;3200;Appartement;56;3
15428;3200;Appartement;55;1
15429;3198;Appartement;115;7
15430;3198;Appartement;66;2
15431;3198;Appartement;32;2
15432;3199;Appartement;23;1
15433;3197;Appartement;33;1
15434;3197;Appartement;95;5
15435;3197;Appartement;12;1
15436;3202;Appartement;44;3
15437;3202;Appartement;28;1
15438;3202;Appartement;90;3
15439;3201;Appartement;52;3
15440;3201;Appartement;110;5
15441;3201;Appartement;100;5
15442;3201;Appartement;45;2
15443;3201;Appartement;39;3
15444;3203;Appartement;55;3
15445;3203;Appartement;61;3
15446;3203;Appartement;35;2
15447;3203;Appartement;11;1
15448;3204;Appartement;33;2
15449;3204;Appartement;21;2
15450;3205;Appartement;30;2
15451;3206;Appartement;33;2
15452;3206;Appartement;97;3
15453;3208;Appartement;28;1
15454;3208;Appartement;86;3
15455;3208;Appartement;22;2
15456;3208;Appartement;107;4
15457;3208;Appartement;108;4
15458;3208;Appartement;15;2
15459;3208;Appartement;20;1
15460;3209;Appartement;50;2
15461;3209;Appartement;64;3
15462;3209;Appartement;115;3
15463;3209;Appartement;34;1
15464;3210;Appartement;20;1
15465;3210;Appartement;44;2
15466;3210;Appartement;15;1
15467;3210;Appartement;10;1
15468;3212;Appartement;85;4
15469;3211;Appartement;39;2
15470;3211;Appartement;45;2
15471;2199;Appartement;97;4
15472;2199;Appartement;46;2
15473;2197;Appartement;54;2
15474;2290;Appartement;57;3
15475;2357;Appartement;78;4
15476;2345;Maison;76;4
15477;2341;Appartement;106;4
15478;2295;Appartement;23;1
15479;2366;Appartement;57;3
15480;2275;Appartement;44;2
15481;2256;Appartement;41;2
15482;2350;Appartement;27;1
15483;2402;Appartement;45;2
15484;2385;Appartement;50;3
15485;2386;Appartement;41;2
15486;2353;Appartement;61;3
15487;2279;Appartement;53;3
15488;2269;Appartement;47;2
